identity_line_item_id,identity_time_interval,bill_invoice_id,bill_billing_entity,bill_bill_type,bill_payer_account_id,bill_billing_period_start_date,bill_billing_period_end_date,line_item_usage_account_id,line_item_line_item_type,line_item_usage_start_date,line_item_usage_end_date,line_item_product_code,line_item_usage_type,line_item_operation,line_item_availability_zone,line_item_resource_id,line_item_usage_amount,line_item_normalization_factor,line_item_normalized_usage_amount,line_item_currency_code,line_item_unblended_rate,line_item_unblended_cost,line_item_blended_rate,line_item_blended_cost,line_item_line_item_description,product_product_name,product_instance_type,product_region,product_availability_zone,product_tenancy,product_operating_system,product_service_code,resource_tags_user_team,resource_tags_user_environment,resource_tags_user_project,pricing_public_on_demand_cost,pricing_public_on_demand_rate,pricing_term,pricing_unit,reservation_reservation_a_r_n,reservation_effective_cost,reservation_recurring_fee_for_usage,savings_plan_savings_plan_a_r_n,savings_plan_savings_plan_effective_cost,savings_plan_used_commitment
204,2026-02-24T00:00:00Z/2026-02-24T23:59:59Z,I-KNSNEKDDU79J89AQ,AWS,Anniversary,123456789012,2026-01-31T18:30:00.000Z,2026-02-28T18:30:00.000Z,123456789012,Usage,2026-02-24 22:30:29,2026-02-25 22:30:29,AmazonS3,TimedStorage-ByteHrs,StandardStorage,ap-south-1b,,24.03519467,1,24.03519467,USD,0.0000315068,0.0006825200,0.0000315068,0.0006825200,Amazon Simple Storage Service TimedStorage-ByteHrs,Amazon Simple Storage Service,,ap-south-1,ap-south-1b,Shared,,AmazonS3,platform,development,cloudspire,0.0006825200,0.0000315068,OnDemand,Hrs,,,,,,
205,2026-02-24T00:00:00Z/2026-02-24T23:59:59Z,I-4T0Q1SH3EQP4DYZK,AWS,Anniversary,123456789012,2026-01-31T18:30:00.000Z,2026-02-28T18:30:00.000Z,123456789012,Usage,2026-02-24 22:30:29,2026-02-25 22:30:29,AmazonRDS,InstanceUsage:db.t3.medium,CreateDBInstance:0014,ap-south-1b,arn:aws:ec2:ap-south-1:123456789012:instance/i-mbbrtuj316njk5ac,25.01367330,1,25.01367330,USD,0.0680000000,1.4831445500,0.0680000000,1.4831445500,Amazon Relational Database Service InstanceUsage:db.t3.medium,Amazon Relational Database Service,db.t3.medium,ap-south-1,ap-south-1b,Shared,Linux,AmazonRDS,backend,staging,ml-inference,1.4831445500,0.0680000000,OnDemand,Hrs,,,,,,
206,2026-02-24T00:00:00Z/2026-02-24T23:59:59Z,I-M2GNX8CTKKF815R0,AWS,Anniversary,123456789012,2026-01-31T18:30:00.000Z,2026-02-28T18:30:00.000Z,123456789012,Usage,2026-02-24 22:30:29,2026-02-25 22:30:29,AmazonCloudFront,DataTransfer-Out-Bytes,HttpTransferOut,us-east-1b,,22.99704488,1,22.99704488,USD,0.0000116438,0.0002348200,0.0000116438,0.0002348200,Amazon CloudFront DataTransfer-Out-Bytes,Amazon CloudFront,,us-east-1,us-east-1b,Shared,,AmazonCloudFront,frontend,staging,ml-inference,0.0002348200,0.0000116438,OnDemand,Hrs,,,,,,
207,2026-02-24T00:00:00Z/2026-02-24T23:59:59Z,I-LCYNH05KCS96RLJC,AWS,Anniversary,123456789012,2026-01-31T18:30:00.000Z,2026-02-28T18:30:00.000Z,123456789012,Usage,2026-02-24 22:30:29,2026-02-25 22:30:29,AWSLambda,Lambda-GB-Second,Invoke,ap-south-1a,,25.03891469,1,25.03891469,USD,0.0600001200,1.4360723100,0.0600001200,1.4360723100,AWS Lambda Lambda-GB-Second,AWS Lambda,,ap-south-1,ap-south-1a,Shared,,AWSLambda,backend,staging,data-pipeline,1.4360723100,0.0600001200,OnDemand,Hrs,,,,,,
208,2026-02-24T00:00:00Z/2026-02-24T23:59:59Z,I-2HVYEXUZ7G9NZ5PR,AWS,Anniversary,123456789012,2026-01-31T18:30:00.000Z,2026-02-28T18:30:00.000Z,123456789012,Usage,2026-02-24 22:30:29,2026-02-25 22:30:29,AmazonDynamoDB,ReadCapacityUnit-Hrs,PayPerRequestThroughput,ap-south-1a,,23.08936946,1,23.08936946,USD,0.0000650000,0.0012850300,0.0000650000,0.0012850300,Amazon DynamoDB ReadCapacityUnit-Hrs,Amazon DynamoDB,,ap-south-1,ap-south-1a,Shared,,AmazonDynamoDB,backend,staging,data-pipeline,0.0012850300,0.0000650000,OnDemand,Hrs,,,,,,
209,2026-02-24T00:00:00Z/2026-02-24T23:59:59Z,I-WZA7I1DRMHQHDS39,AWS,Anniversary,123456789012,2026-01-31T18:30:00.000Z,2026-02-28T18:30:00.000Z,123456789012,Usage,2026-02-24 22:30:29,2026-02-25 22:30:29,AmazonElastiCache,NodeUsage:cache.t3.micro,CreateCacheCluster,ap-south-1a,arn:aws:ec2:ap-south-1:123456789012:instance/i-busbhxvhoghi4yy9,23.76605309,1,23.76605309,USD,0.0170000000,0.4278187000,0.0170000000,0.4278187000,Amazon ElastiCache NodeUsage:cache.t3.micro,Amazon ElastiCache,cache.t3.micro,ap-south-1,ap-south-1a,Shared,Linux,AmazonElastiCache,backend,staging,ml-inference,0.4278187000,0.0170000000,OnDemand,Hrs,,,,,,
210,2026-02-24T00:00:00Z/2026-02-24T23:59:59Z,I-I2XJU5VF07AL1YS9,AWS,Anniversary,123456789012,2026-01-31T18:30:00.000Z,2026-02-28T18:30:00.000Z,123456789012,Usage,2026-02-24 22:30:29,2026-02-25 22:30:29,AWSDataTransfer,InterRegion-Out-Bytes,InterregionOut,us-east-1c,,24.21427569,1,24.21427569,USD,0.0000273973,0.0006758300,0.0000273973,0.0006758300,AWS Data Transfer InterRegion-Out-Bytes,AWS Data Transfer,,us-east-1,us-east-1c,Shared,,AWSDataTransfer,platform,development,data-pipeline,0.0006758300,0.0000273973,OnDemand,Hrs,,,,,,
211,2026-02-25T00:00:00Z/2026-02-25T23:59:59Z,I-N67DDMDXQCFXG2RG,AWS,Anniversary,123456789012,2026-01-31T18:30:00.000Z,2026-02-28T18:30:00.000Z,123456789012,Usage,2026-02-25 22:30:29,2026-02-26 22:30:29,AmazonEC2,BoxUsage:t3.medium,RunInstances,ap-south-1a,arn:aws:ec2:ap-south-1:123456789012:instance/i-6pld58xjgtdze1mc,23.02036718,1,23.02036718,USD,0.0416000000,0.9701696300,0.0416000000,0.9701696300,Amazon Elastic Compute Cloud BoxUsage:t3.medium,Amazon Elastic Compute Cloud,t3.medium,ap-south-1,ap-south-1a,Shared,Linux,AmazonEC2,backend,production,api-gateway,0.9701696300,0.0416000000,OnDemand,Hrs,,,,,,
212,2026-02-25T00:00:00Z/2026-02-25T23:59:59Z,I-8PJ9FSU8N0F9FBKK,AWS,Anniversary,123456789012,2026-01-31T18:30:00.000Z,2026-02-28T18:30:00.000Z,123456789012,Usage,2026-02-25 22:30:29,2026-02-26 22:30:29,AmazonEC2,BoxUsage:m5.large,RunInstances,us-east-1a,arn:aws:ec2:us-east-1:123456789012:instance/i-gr501e7gwhuqs2uo,23.22386599,1,23.22386599,USD,0.0960000000,2.1927172500,0.0960000000,2.1927172500,Amazon Elastic Compute Cloud BoxUsage:m5.large,Amazon Elastic Compute Cloud,m5.large,us-east-1,us-east-1a,Shared,Linux,AmazonEC2,backend,staging,ml-inference,2.1927172500,0.0960000000,OnDemand,Hrs,,,,,,
213,2026-02-25T00:00:00Z/2026-02-25T23:59:59Z,I-ST0KNZLHC6Q1CM3Q,AWS,Anniversary,123456789012,2026-01-31T18:30:00.000Z,2026-02-28T18:30:00.000Z,123456789012,Usage,2026-02-25 22:30:29,2026-02-26 22:30:29,AmazonEC2,BoxUsage:c5.xlarge,RunInstances,us-east-1a,arn:aws:ec2:us-east-1:123456789012:instance/i-7mmu41axv62cy6e1,15.98953625,1,15.98953625,USD,0.1700000000,2.3371480400,0.1700000000,2.3371480400,Amazon Elastic Compute Cloud BoxUsage:c5.xlarge,Amazon Elastic Compute Cloud,c5.xlarge,us-east-1,us-east-1a,Shared,Linux,AmazonEC2,ml,development,cloudspire,2.3371480400,0.1700000000,OnDemand,Hrs,,,,,,
214,2026-02-25T00:00:00Z/2026-02-25T23:59:59Z,I-KT3LQEZVZF5TQITV,AWS,Anniversary,123456789012,2026-01-31T18:30:00.000Z,2026-02-28T18:30:00.000Z,123456789012,Usage,2026-02-25 22:30:29,2026-02-26 22:30:29,AmazonS3,TimedStorage-ByteHrs,StandardStorage,ap-south-1b,,24.63594147,1,24.63594147,USD,0.0000315068,0.0007427500,0.0000315068,0.0007427500,Amazon Simple Storage Service TimedStorage-ByteHrs,Amazon Simple Storage Service,,ap-south-1,ap-south-1b,Shared,,AmazonS3,platform,staging,web-portal,0.0007427500,0.0000315068,OnDemand,Hrs,,,,,,
215,2026-02-25T00:00:00Z/2026-02-25T23:59:59Z,I-HU1DHYTSNNBLCNDY,AWS,Anniversary,123456789012,2026-01-31T18:30:00.000Z,2026-02-28T18:30:00.000Z,123456789012,Usage,2026-02-25 22:30:29,2026-02-26 22:30:29,AmazonRDS,InstanceUsage:db.t3.medium,CreateDBInstance:0014,ap-south-1a,arn:aws:ec2:ap-south-1:123456789012:instance/i-0yu31pqxeszari6q,24.59450965,1,24.59450965,USD,0.0680000000,1.7556578400,0.0680000000,1.7556578400,Amazon Relational Database Service InstanceUsage:db.t3.medium,Amazon Relational Database Service,db.t3.medium,ap-south-1,ap-south-1a,Shared,Linux,AmazonRDS,backend,staging,ml-inference,1.7556578400,0.0680000000,OnDemand,Hrs,,,,,,
216,2026-02-25T00:00:00Z/2026-02-25T23:59:59Z,I-XC6OLKJ6GUAK5T8S,AWS,Anniversary,123456789012,2026-01-31T18:30:00.000Z,2026-02-28T18:30:00.000Z,123456789012,Usage,2026-02-25 22:30:29,2026-02-26 22:30:29,AmazonCloudFront,DataTransfer-Out-Bytes,HttpTransferOut,us-east-1a,,24.18113461,1,24.18113461,USD,0.0000116438,0.0002783800,0.0000116438,0.0002783800,Amazon CloudFront DataTransfer-Out-Bytes,Amazon CloudFront,,us-east-1,us-east-1a,Shared,,AmazonCloudFront,frontend,staging,ml-inference,0.0002783800,0.0000116438,OnDemand,Hrs,,,,,,
217,2026-02-25T00:00:00Z/2026-02-25T23:59:59Z,I-5H5WMCMGZ7Q2WZIR,AWS,Anniversary,123456789012,2026-01-31T18:30:00.000Z,2026-02-28T18:30:00.000Z,123456789012,Usage,2026-02-25 22:30:29,2026-02-26 22:30:29,AWSLambda,Lambda-GB-Second,Invoke,ap-south-1b,,24.86835908,1,24.86835908,USD,0.0600001200,1.5360929300,0.0600001200,1.5360929300,AWS Lambda Lambda-GB-Second,AWS Lambda,,ap-south-1,ap-south-1b,Shared,,AWSLambda,backend,development,web-portal,1.5360929300,0.0600001200,OnDemand,Hrs,,,,,,
218,2026-02-25T00:00:00Z/2026-02-25T23:59:59Z,I-US5XV9VMLTJWWD4H,AWS,Anniversary,123456789012,2026-01-31T18:30:00.000Z,2026-02-28T18:30:00.000Z,123456789012,Usage,2026-02-25 22:30:29,2026-02-26 22:30:29,AmazonElastiCache,NodeUsage:cache.t3.micro,CreateCacheCluster,ap-south-1a,arn:aws:ec2:ap-south-1:123456789012:instance/i-lm3zra8bf0zt4auu,23.03539330,1,23.03539330,USD,0.0170000000,0.4236941700,0.0170000000,0.4236941700,Amazon ElastiCache NodeUsage:cache.t3.micro,Amazon ElastiCache,cache.t3.micro,ap-south-1,ap-south-1a,Shared,Linux,AmazonElastiCache,backend,development,ml-inference,0.4236941700,0.0170000000,OnDemand,Hrs,,,,,,
219,2026-02-25T00:00:00Z/2026-02-25T23:59:59Z,I-N8AIK92M04MOCHFP,AWS,Anniversary,123456789012,2026-01-31T18:30:00.000Z,2026-02-28T18:30:00.000Z,123456789012,Usage,2026-02-25 22:30:29,2026-02-26 22:30:29,AWSDataTransfer,InterRegion-Out-Bytes,InterregionOut,us-east-1a,,23.42444175,1,23.42444175,USD,0.0000273973,0.0007250900,0.0000273973,0.0007250900,AWS Data Transfer InterRegion-Out-Bytes,AWS Data Transfer,,us-east-1,us-east-1a,Shared,,AWSDataTransfer,platform,production,web-portal,0.0007250900,0.0000273973,OnDemand,Hrs,,,,,,
220,2026-02-26T00:00:00Z/2026-02-26T23:59:59Z,I-MX5PZBA7ZVQSTTZD,AWS,Anniversary,123456789012,2026-01-31T18:30:00.000Z,2026-02-28T18:30:00.000Z,123456789012,Usage,2026-02-26 22:30:29,2026-02-27 22:30:29,AmazonEC2,BoxUsage:t3.medium,RunInstances,ap-south-1b,arn:aws:ec2:ap-south-1:123456789012:instance/i-v1kruk2ddy9x0ft9,23.33659299,1,23.33659299,USD,0.0416000000,1.0634324300,0.0416000000,1.0634324300,Amazon Elastic Compute Cloud BoxUsage:t3.medium,Amazon Elastic Compute Cloud,t3.medium,ap-south-1,ap-south-1b,Shared,Linux,AmazonEC2,backend,staging,data-pipeline,1.0634324300,0.0416000000,OnDemand,Hrs,,,,,,
221,2026-02-26T00:00:00Z/2026-02-26T23:59:59Z,I-G5SLT9GDE2FNSPGO,AWS,Anniversary,123456789012,2026-01-31T18:30:00.000Z,2026-02-28T18:30:00.000Z,123456789012,Usage,2026-02-26 22:30:29,2026-02-27 22:30:29,AmazonEC2,BoxUsage:m5.large,RunInstances,us-east-1b,arn:aws:ec2:us-east-1:123456789012:instance/i-5rprnqoipd9yy4py,23.88892954,1,23.88892954,USD,0.0960000000,2.2917611000,0.0960000000,2.2917611000,Amazon Elastic Compute Cloud BoxUsage:m5.large,Amazon Elastic Compute Cloud,m5.large,us-east-1,us-east-1b,Shared,Linux,AmazonEC2,backend,production,api-gateway,2.2917611000,0.0960000000,OnDemand,Hrs,,,,,,
222,2026-02-26T00:00:00Z/2026-02-26T23:59:59Z,I-SOJ4PYANU8E55JL5,AWS,Anniversary,123456789012,2026-01-31T18:30:00.000Z,2026-02-28T18:30:00.000Z,123456789012,Usage,2026-02-26 22:30:29,2026-02-27 22:30:29,AmazonS3,TimedStorage-ByteHrs,StandardStorage,ap-south-1a,,25.18029144,1,25.18029144,USD,0.0000315068,0.0006854500,0.0000315068,0.0006854500,Amazon Simple Storage Service TimedStorage-ByteHrs,Amazon Simple Storage Service,,ap-south-1,ap-south-1a,Shared,,AmazonS3,platform,staging,web-portal,0.0006854500,0.0000315068,OnDemand,Hrs,,,,,,
223,2026-02-26T00:00:00Z/2026-02-26T23:59:59Z,I-GS5REI5E2YXER3I6,AWS,Anniversary,123456789012,2026-01-31T18:30:00.000Z,2026-02-28T18:30:00.000Z,123456789012,Usage,2026-02-26 22:30:29,2026-02-27 22:30:29,AmazonRDS,InstanceUsage:db.t3.medium,CreateDBInstance:0014,ap-south-1b,arn:aws:ec2:ap-south-1:123456789012:instance/i-6lp6d1657incrtzn,23.88721052,1,23.88721052,USD,0.0680000000,1.6890218000,0.0680000000,1.6890218000,Amazon Relational Database Service InstanceUsage:db.t3.medium,Amazon Relational Database Service,db.t3.medium,ap-south-1,ap-south-1b,Shared,Linux,AmazonRDS,backend,development,ml-inference,1.6890218000,0.0680000000,OnDemand,Hrs,,,,,,
224,2026-02-26T00:00:00Z/2026-02-26T23:59:59Z,I-E1FHOIQH1PPG62XT,AWS,Anniversary,123456789012,2026-01-31T18:30:00.000Z,2026-02-28T18:30:00.000Z,123456789012,Usage,2026-02-26 22:30:29,2026-02-27 22:30:29,AmazonCloudFront,DataTransfer-Out-Bytes,HttpTransferOut,us-east-1c,,24.45581335,1,24.45581335,USD,0.0000116438,0.0002695900,0.0000116438,0.0002695900,Amazon CloudFront DataTransfer-Out-Bytes,Amazon CloudFront,,us-east-1,us-east-1c,Shared,,AmazonCloudFront,frontend,production,ml-inference,0.0002695900,0.0000116438,OnDemand,Hrs,,,,,,
225,2026-02-26T00:00:00Z/2026-02-26T23:59:59Z,I-U3DQFVJZ7GC60J63,AWS,Anniversary,123456789012,2026-01-31T18:30:00.000Z,2026-02-28T18:30:00.000Z,123456789012,Usage,2026-02-26 22:30:29,2026-02-27 22:30:29,AWSLambda,Lambda-GB-Second,Invoke,ap-south-1a,,25.18204575,1,25.18204575,USD,0.0600001200,1.3408535500,0.0600001200,1.3408535500,AWS Lambda Lambda-GB-Second,AWS Lambda,,ap-south-1,ap-south-1a,Shared,,AWSLambda,backend,staging,data-pipeline,1.3408535500,0.0600001200,OnDemand,Hrs,,,,,,
226,2026-02-26T00:00:00Z/2026-02-26T23:59:59Z,I-COSXFN8NQ6WG7KIQ,AWS,Anniversary,123456789012,2026-01-31T18:30:00.000Z,2026-02-28T18:30:00.000Z,123456789012,Usage,2026-02-26 22:30:29,2026-02-27 22:30:29,AmazonDynamoDB,ReadCapacityUnit-Hrs,PayPerRequestThroughput,ap-south-1a,,24.11628797,1,24.11628797,USD,0.0000650000,0.0017930900,0.0000650000,0.0017930900,Amazon DynamoDB ReadCapacityUnit-Hrs,Amazon DynamoDB,,ap-south-1,ap-south-1a,Shared,,AmazonDynamoDB,backend,production,data-pipeline,0.0017930900,0.0000650000,OnDemand,Hrs,,,,,,
227,2026-02-26T00:00:00Z/2026-02-26T23:59:59Z,I-6976UWTJ1NYI22LD,AWS,Anniversary,123456789012,2026-01-31T18:30:00.000Z,2026-02-28T18:30:00.000Z,123456789012,Usage,2026-02-26 22:30:29,2026-02-27 22:30:29,AmazonElastiCache,NodeUsage:cache.t3.micro,CreateCacheCluster,ap-south-1b,arn:aws:ec2:ap-south-1:123456789012:instance/i-h86kza4n7i9leqd7,24.61970648,1,24.61970648,USD,0.0170000000,0.4101186900,0.0170000000,0.4101186900,Amazon ElastiCache NodeUsage:cache.t3.micro,Amazon ElastiCache,cache.t3.micro,ap-south-1,ap-south-1b,Shared,Linux,AmazonElastiCache,backend,staging,web-portal,0.4101186900,0.0170000000,OnDemand,Hrs,,,,,,
228,2026-02-26T00:00:00Z/2026-02-26T23:59:59Z,I-MGQDGLSCFLRF98YB,AWS,Anniversary,123456789012,2026-01-31T18:30:00.000Z,2026-02-28T18:30:00.000Z,123456789012,Usage,2026-02-26 22:30:29,2026-02-27 22:30:29,AWSDataTransfer,InterRegion-Out-Bytes,InterregionOut,us-east-1b,,23.83948582,1,23.83948582,USD,0.0000273973,0.0007034600,0.0000273973,0.0007034600,AWS Data Transfer InterRegion-Out-Bytes,AWS Data Transfer,,us-east-1,us-east-1b,Shared,,AWSDataTransfer,platform,production,web-portal,0.0007034600,0.0000273973,OnDemand,Hrs,,,,,,
229,2026-02-27T00:00:00Z/2026-02-27T23:59:59Z,I-9N0TGEWM9YXBFLOR,AWS,Anniversary,123456789012,2026-01-31T18:30:00.000Z,2026-02-28T18:30:00.000Z,123456789012,Usage,2026-02-27 22:30:29,2026-02-28 22:30:29,AmazonEC2,BoxUsage:c5.xlarge,RunInstances,us-east-1c,arn:aws:ec2:us-east-1:123456789012:instance/i-oeo4pi6hx0rwl9kf,16.51366961,1,16.51366961,USD,0.1700000000,3.1309766900,0.1700000000,3.1309766900,Amazon Elastic Compute Cloud BoxUsage:c5.xlarge,Amazon Elastic Compute Cloud,c5.xlarge,us-east-1,us-east-1c,Shared,Linux,AmazonEC2,ml,staging,web-portal,3.1309766900,0.1700000000,OnDemand,Hrs,,,,,,
230,2026-02-27T00:00:00Z/2026-02-27T23:59:59Z,I-EP2OWPQ4PMWQ6SK7,AWS,Anniversary,123456789012,2026-01-31T18:30:00.000Z,2026-02-28T18:30:00.000Z,123456789012,Usage,2026-02-27 22:30:29,2026-02-28 22:30:29,AmazonS3,TimedStorage-ByteHrs,StandardStorage,ap-south-1a,,24.49485156,1,24.49485156,USD,0.0000315068,0.0008389000,0.0000315068,0.0008389000,Amazon Simple Storage Service TimedStorage-ByteHrs,Amazon Simple Storage Service,,ap-south-1,ap-south-1a,Shared,,AmazonS3,platform,development,ml-inference,0.0008389000,0.0000315068,OnDemand,Hrs,,,,,,
231,2026-02-27T00:00:00Z/2026-02-27T23:59:59Z,I-T7V1L45E82Y1YOQO,AWS,Anniversary,123456789012,2026-01-31T18:30:00.000Z,2026-02-28T18:30:00.000Z,123456789012,Usage,2026-02-27 22:30:29,2026-02-28 22:30:29,AmazonRDS,InstanceUsage:db.t3.medium,CreateDBInstance:0014,ap-south-1b,arn:aws:ec2:ap-south-1:123456789012:instance/i-e22is602kq9tprr1,25.19220575,1,25.19220575,USD,0.0680000000,1.6617544900,0.0680000000,1.6617544900,Amazon Relational Database Service InstanceUsage:db.t3.medium,Amazon Relational Database Service,db.t3.medium,ap-south-1,ap-south-1b,Shared,Linux,AmazonRDS,backend,development,web-portal,1.6617544900,0.0680000000,OnDemand,Hrs,,,,,,
232,2026-02-27T00:00:00Z/2026-02-27T23:59:59Z,I-CPULJIIA51SM595J,AWS,Anniversary,123456789012,2026-01-31T18:30:00.000Z,2026-02-28T18:30:00.000Z,123456789012,Usage,2026-02-27 22:30:29,2026-02-28 22:30:29,AmazonCloudFront,DataTransfer-Out-Bytes,HttpTransferOut,us-east-1b,,23.69428599,1,23.69428599,USD,0.0000116438,0.0002929100,0.0000116438,0.0002929100,Amazon CloudFront DataTransfer-Out-Bytes,Amazon CloudFront,,us-east-1,us-east-1b,Shared,,AmazonCloudFront,frontend,production,data-pipeline,0.0002929100,0.0000116438,OnDemand,Hrs,,,,,,
233,2026-02-27T00:00:00Z/2026-02-27T23:59:59Z,I-7I83EKU32CI8VD5C,AWS,Anniversary,123456789012,2026-01-31T18:30:00.000Z,2026-02-28T18:30:00.000Z,123456789012,Usage,2026-02-27 22:30:29,2026-02-28 22:30:29,AWSLambda,Lambda-GB-Second,Invoke,ap-south-1b,,24.34896272,1,24.34896272,USD,0.0600001200,1.3473437500,0.0600001200,1.3473437500,AWS Lambda Lambda-GB-Second,AWS Lambda,,ap-south-1,ap-south-1b,Shared,,AWSLambda,backend,development,api-gateway,1.3473437500,0.0600001200,OnDemand,Hrs,,,,,,
234,2026-02-27T00:00:00Z/2026-02-27T23:59:59Z,I-0QR3NTXRZEWP04J3,AWS,Anniversary,123456789012,2026-01-31T18:30:00.000Z,2026-02-28T18:30:00.000Z,123456789012,Usage,2026-02-27 22:30:29,2026-02-28 22:30:29,AmazonDynamoDB,ReadCapacityUnit-Hrs,PayPerRequestThroughput,ap-south-1b,,23.02650454,1,23.02650454,USD,0.0000650000,0.0015107200,0.0000650000,0.0015107200,Amazon DynamoDB ReadCapacityUnit-Hrs,Amazon DynamoDB,,ap-south-1,ap-south-1b,Shared,,AmazonDynamoDB,backend,production,api-gateway,0.0015107200,0.0000650000,OnDemand,Hrs,,,,,,
235,2026-02-27T00:00:00Z/2026-02-27T23:59:59Z,I-6QXBQEGCCNIP29NI,AWS,Anniversary,123456789012,2026-01-31T18:30:00.000Z,2026-02-28T18:30:00.000Z,123456789012,Usage,2026-02-27 22:30:29,2026-02-28 22:30:29,AWSDataTransfer,InterRegion-Out-Bytes,InterregionOut,us-east-1b,,23.94487941,1,23.94487941,USD,0.0000273973,0.0006911900,0.0000273973,0.0006911900,AWS Data Transfer InterRegion-Out-Bytes,AWS Data Transfer,,us-east-1,us-east-1b,Shared,,AWSDataTransfer,platform,development,web-portal,0.0006911900,0.0000273973,OnDemand,Hrs,,,,,,
236,2026-02-28T00:00:00Z/2026-02-28T23:59:59Z,I-HQTX4C4K4ZH9TSEB,AWS,Anniversary,123456789012,2026-02-28T18:30:00.000Z,2026-03-31T18:30:00.000Z,123456789012,Usage,2026-02-28 22:30:29,2026-03-01 22:30:29,AmazonEC2,BoxUsage:m5.large,RunInstances,us-east-1a,arn:aws:ec2:us-east-1:123456789012:instance/i-uxtwwfpv8xce2nw0,22.96299432,1,22.96299432,USD,0.0960000000,2.1968497300,0.0960000000,2.1968497300,Amazon Elastic Compute Cloud BoxUsage:m5.large,Amazon Elastic Compute Cloud,m5.large,us-east-1,us-east-1a,Shared,Linux,AmazonEC2,backend,development,data-pipeline,2.1968497300,0.0960000000,OnDemand,Hrs,,,,,,
237,2026-02-28T00:00:00Z/2026-02-28T23:59:59Z,I-571E578QPTA752LY,AWS,Anniversary,123456789012,2026-02-28T18:30:00.000Z,2026-03-31T18:30:00.000Z,123456789012,Usage,2026-02-28 22:30:29,2026-03-01 22:30:29,AmazonEC2,BoxUsage:c5.xlarge,RunInstances,us-east-1a,arn:aws:ec2:us-east-1:123456789012:instance/i-xqibaf4eg22c3edy,16.61114517,1,16.61114517,USD,0.1700000000,2.9328297800,0.1700000000,2.9328297800,Amazon Elastic Compute Cloud BoxUsage:c5.xlarge,Amazon Elastic Compute Cloud,c5.xlarge,us-east-1,us-east-1a,Shared,Linux,AmazonEC2,ml,production,api-gateway,2.9328297800,0.1700000000,OnDemand,Hrs,,,,,,
238,2026-02-28T00:00:00Z/2026-02-28T23:59:59Z,I-U7Q4IOPTNIHTS3R2,AWS,Anniversary,123456789012,2026-02-28T18:30:00.000Z,2026-03-31T18:30:00.000Z,123456789012,Usage,2026-02-28 22:30:29,2026-03-01 22:30:29,AmazonS3,TimedStorage-ByteHrs,StandardStorage,ap-south-1a,,23.46860505,1,23.46860505,USD,0.0000315068,0.0006378600,0.0000315068,0.0006378600,Amazon Simple Storage Service TimedStorage-ByteHrs,Amazon Simple Storage Service,,ap-south-1,ap-south-1a,Shared,,AmazonS3,platform,development,api-gateway,0.0006378600,0.0000315068,OnDemand,Hrs,,,,,,
239,2026-02-28T00:00:00Z/2026-02-28T23:59:59Z,I-7TAV37NTHL8IE8K4,AWS,Anniversary,123456789012,2026-02-28T18:30:00.000Z,2026-03-31T18:30:00.000Z,123456789012,Usage,2026-02-28 22:30:29,2026-03-01 22:30:29,AWSLambda,Lambda-GB-Second,Invoke,ap-south-1b,,23.09203722,1,23.09203722,USD,0.0600001200,1.2844639200,0.0600001200,1.2844639200,AWS Lambda Lambda-GB-Second,AWS Lambda,,ap-south-1,ap-south-1b,Shared,,AWSLambda,backend,staging,cloudspire,1.2844639200,0.0600001200,OnDemand,Hrs,,,,,,
240,2026-02-28T00:00:00Z/2026-02-28T23:59:59Z,I-DMX3N3BYTU6DWV9U,AWS,Anniversary,123456789012,2026-02-28T18:30:00.000Z,2026-03-31T18:30:00.000Z,123456789012,Usage,2026-02-28 22:30:29,2026-03-01 22:30:29,AmazonDynamoDB,ReadCapacityUnit-Hrs,PayPerRequestThroughput,ap-south-1a,,23.68096145,1,23.68096145,USD,0.0000650000,0.0013709300,0.0000650000,0.0013709300,Amazon DynamoDB ReadCapacityUnit-Hrs,Amazon DynamoDB,,ap-south-1,ap-south-1a,Shared,,AmazonDynamoDB,backend,production,data-pipeline,0.0013709300,0.0000650000,OnDemand,Hrs,,,,,,
241,2026-02-28T00:00:00Z/2026-02-28T23:59:59Z,I-L7MB8XS2MX04K67P,AWS,Anniversary,123456789012,2026-02-28T18:30:00.000Z,2026-03-31T18:30:00.000Z,123456789012,Usage,2026-02-28 22:30:29,2026-03-01 22:30:29,AWSDataTransfer,InterRegion-Out-Bytes,InterregionOut,us-east-1a,,24.45278562,1,24.45278562,USD,0.0000273973,0.0006357800,0.0000273973,0.0006357800,AWS Data Transfer InterRegion-Out-Bytes,AWS Data Transfer,,us-east-1,us-east-1a,Shared,,AWSDataTransfer,platform,production,cloudspire,0.0006357800,0.0000273973,OnDemand,Hrs,,,,,,
